name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,RAJ2000,DEJ2000,name_x,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_x,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID_x,mode,q_mode,class,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag_x,e_rmag,imag_x,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA_x,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_xa
J091555.05+043115.6,138.97941,4.521011,14.31,13.52,13.24,,,,,,,,,,,,,Lamost_DR2,138.980634,4.521075,GALEX J091555.3+043115,6377847131552614862,6377847131549466624,AIS,138.748597,4.470948,201.0,203.0,226.7333,33.9836,50197,1633,51,0.236692,true,3,0.0488,0,0,21.5322,0.3228,20.4242,0.1758,2.7122,0.3228,0.3442,0.1758,3.0934,0.3566,1.1283,0.1822,2.7428,0.3636,0.5786,0.1706,0,0,16,0,8.85379,2.63157,24.5642,3.97562,1374.79,2045.56,1376.22,2045.52,7.335,14.134,0.003,0.006,0.0907,0.9692,0.5388,0.5514,67.12,65.28,81.81,81.83,11.4011,3.39629,5.29445,0.001446,6.67E-4,5.28874,8.6E-4,3.86E-4,160.5,196.8,0.387,2.07,0.99,1.5,1.5,0.43,0.32,C,0,1,6377847131552614400,6377847131552614862,0,1,6377847131552614400,6377847131552614862,6377847131552614862,N,0.0,4.399703,138.9794075997642,4.5209897132639,0.001,0.001,90.0,579404939500792192,138.97939395666,0.0239,4.52096479444,0.0236,0.2793,0.0294,-3.159,0.049,-5.788,0.044,false,69919.4,17.3178,13.576871,29640.1,75.0107,14.171688,56963.2,126.695,12.872934,1.298754,,,0,4784.59,0.2235,0.104,9.35,41.255,4.411999,138.981594,4.521048,0.058,0.053,0.0,1237654602632331330,1,+,3,J091555.58+043115.7,*,105622137864208,2001.1395,3,22.569,0.379,21.52,0.073,20.436,0.04,20.075,0.044,21.496,0.538,,,,0.30465,0.09557,0.18678,37.3,4.4,2.0,4.4,0,,,,3.44693
J091608.81+230734.6,139.03672,23.126299,10.87,10.16,9.9,,,,,,,,,,,,,Lamost_DR2,139.036867,23.12645,GALEX J091608.8+230735,6377706406947063930,6377706406946013184,AIS,139.025531,23.153442,101.05,321.05,205.1066,41.4699,50193,2017,63,0.028935,true,1,0.0585,0,1,,,17.8995,0.0251,,,-2.1805,0.0251,,,-2.0916,0.0257,,,-2.1851,0.0255,0,17,0,0,,,251.311,5.81904,,,1860.68,1835.52,,3.441,,0.001,0.9996,0.0,0.0186,,-10.13,75.73,,,13.359,0.888997,3.5,9.37E-4,9.2E-4,,,,237.8,102.4,,,0.47,,,0.05,,C,0,1,6377706406947063808,6377706406947063930,0,1,6377706406947063808,6377706406947063930,6377706406947063930,N,0.0,0.729674,139.0367389847905,23.1263487403037,0.001,0.001,90.0,638939267896892800,139.03671861414,0.0375,23.12634341082,0.0273,1.0543,0.0517,-4.351,0.072,-1.238,0.046,false,1592980.0,734.812,10.182841,697145.0,632.812,10.74308,1253620.0,1049.4,9.516505,1.226575,17.33,0.4,4,4839.53,0.4317,0.2735,11.46,64.957,0.559026,139.03673,23.12635,0.052,0.046,90.0,1237667255608279169,2,,6,J091608.81+230734.8,*,483856287141908,2004.9566,3,14.946,0.008,10.991,0.0,10.209,0.0,9.996,0.0,10.39,0.001,,,,,,,,,,,0,,,,0.580074
J091706.52+312946.3,139.277202,31.49622,17.16,16.48,16.25,,,,,,,,,,,,,Lamost_DR2,139.277516,31.49622,GALEX J091706.6+312946,6378445269097252999,6378445269096202240,AIS,138.810407,31.585049,95.0,207.0,194.0902,43.531,50214,1729,54,0.407892,true,1,0.0195,0,0,,,21.8653,0.2765,,,1.7853,0.2765,,,2.0664,0.3112,,,1.8616,0.4257,0,0,0,0,,,6.51435,1.65832,,,957.57,1687.37,,9.007,,0.004,0.9751,0.0,0.2378,,59.7,58.52,,,0.0,4.68734,3.5,7.18E-4,5.47E-4,,,,172.8,72.0,,,1.07,,,0.44,,C,0,1,6378445269097252864,6378445269097252999,0,1,6378445269097252864,6378445269097252999,6378445269097252999,N,0.0,0.963346,139.2771917666791,31.4963426496326,0.003,0.002,90.0,701436642692037888,139.27714822696,0.0842,31.49611296988,0.0674,0.9444,0.1486,-8.623,0.171,-53.345,0.127,false,4420.82,3.19324,16.574608,2119.28,26.6916,17.035917,3466.78,18.7962,15.912106,1.123812,,,0,4936.61,0.016,0.008,,,1.08882,139.277192,31.496293,0.001,0.001,90.0,1237664094514184255,1,+,6,J091706.52+312946.6,*,35255507484688,2003.9709,3,19.017,0.021,17.278,0.005,16.496,0.004,16.274,0.004,16.162,0.007,,,,,,,-16.3,2.7,-55.8,2.7,0,,,,1.0295
J091942.84+044328.7,139.92852,4.724646,14.62,13.96,13.76,,,,,,,,,,,,,Lamost_DR2,139.928301,4.724719,GALEX J091942.7+044328,6377847130476776792,6377847130475724800,AIS,139.808987,4.483726,220.0,220.0,227.0912,34.9037,50197,1601,50,0.268742,true,1,0.0474,0,0,,,19.863,0.0826,,,-0.217,0.0826,,,-0.11,0.0823,,,-0.2314,0.0907,0,0,0,0,,,41.1922,3.13372,,,1644.25,2501.11,,3.824,,0.002,0.9837,0.0,0.1905,,-2.6,-5.05,,,11.2353,4.42429,3.5,8.68E-4,7.03E-4,,,,178.4,223.4,,,0.53,,,0.13,,C,0,1,6377847130476776448,6377847130476776792,0,1,6377847130476776448,6377847130476776792,6377847130476776792,N,0.0,0.829944,139.928526040761,4.7246547596447,0.001,0.001,0.0,579450908535570944,139.92771111446,0.0352,4.72458248239,0.0412,3.0865,0.0408,-188.63,0.077,-16.787,0.081,false,46027.3,12.8388,14.030828,21300.5,45.4034,14.530416,35145.9,35.4938,13.397232,1.133184,,,0,4966.25,0.024,0.009,0.62,0.212,0.839862,139.928411,4.724644,0.001,0.001,90.0,1237658423008165924,1,+,6,J091942.81+044328.7,*,35255507619856,2002.1743,3,16.441,0.006,14.739,0.003,13.954,0.003,13.714,0.003,13.621,0.003,,,,,,,-192.0,2.4,-15.0,2.4,0,,,,0.478047
J092007.37+092935.3,140.030728,9.493163,14.96,14.47,14.32,,,,,,,,,,,,,Lamost_DR2,140.030794,9.493145,GALEX J092007.3+092935,6377741621383924444,6377741621382873088,AIS,139.660952,9.348038,171.0,171.0,221.9654,37.2702,50194,2913,91,0.392651,true,1,0.0437,0,0,,,19.8145,0.0933,,,-0.2655,0.0933,,,-0.2078,0.09,,,-0.2556,0.1058,0,0,0,0,,,43.0726,3.70113,,,1036.99,2276.36,,3.662,,0.002,0.999,0.0,0.0442,,-64.75,-52.51,,,0.0,223.423,3.5,7.76E-4,7.41E-4,,,,136.9,134.8,,,0.53,,,0.13,,C,0,1,6377741621383924736,6377741621383924444,0,1,6377741621383924736,6377741621383924444,6377741621383924444,N,0.0,0.244332,140.0307292096071,9.4930867617871,0.001,0.001,90.0,590705720010980224,140.03072251662,0.0745,9.4930930378,0.0494,0.2859,0.0841,-1.533,0.089,1.458,0.089,false,29344.4,10.8384,14.519551,14929.5,16.8393,14.916273,20698.3,25.0925,13.972084,0.944189,,,0,5389.5,,,,,0.311255,140.030711,9.493084,0.061,0.053,90.0,1237660670885167150,2,,6,J092007.37+092935.1,*,167194755731456,2002.9527,3,16.831,0.008,15.623,0.004,16.031,0.014,14.86,0.006,14.669,0.006,,,,,,,1.3,2.7,0.7,2.7,0,,,,0.369259
J092023.35-004419.9,140.097324,-0.738867,13.62,12.85,12.57,,,,,,,,,,,,,Lamost_DR2,140.0975,-0.738944,GALEX J092023.3-004420,6378374855255918011,6378374855254867968,AIS,139.910586,-0.503337,200.05,319.05,232.7819,32.1835,50212,385,12,0.300738,true,1,0.0332,0,0,,,21.7373,0.2674,,,1.6573,0.2674,,,1.952,0.2581,,,1.5834,0.3225,256,17,0,0,,,7.32946,1.80471,,,1471.57,1366.75,,10.899,,0.005,0.8342,0.0,0.5009,,7.0,7.4,,,1.74559,7.26005,3.5,0.001073,5.36E-4,,,,246.0,130.3,,,1.01,,,0.47,,C,0,1,6378374855255917568,6378374855255918011,0,1,6378374855255917568,6378374855255918011,6378374855255918011,N,0.0,0.691739,140.0973268998209,-0.7388549767508,0.001,0.001,0.0,3839265910070947584,140.0973084764,0.0375,-0.73885430027,0.0501,0.5595,0.0348,-4.279,0.07,0.157,0.085,false,130137.0,40.5697,12.902365,55683.6,75.6042,13.48707,105557.0,138.652,12.203198,1.283873,59.3,2.58,4,4749.0,,,6.49,19.331,0.700696,140.097333,-0.738859,0.05,0.043,90.0,1237650795143626776,1,,6,J092023.35-004419.8,*,483856252014608,2000.1732,3,16.35,0.006,15.558,0.014,14.473,0.01,14.01,0.01,13.042,0.005,,,,,,,-5.3,2.6,2.9,2.6,0,,,,0.673837
J092030.10+200257.1,140.125421,20.049209,15.57,14.8,14.5,,,,,,,,,,,,,Lamost_DR2,140.125717,20.049663,GALEX J092030.1+200258,6377706437011834362,6377706437010784256,AIS,140.311912,20.213141,157.05,245.1,209.4305,41.4965,50193,2913,91,0.239346,true,1,0.0425,0,0,,,21.9249,0.2995,,,1.8449,0.2995,,,1.9843,0.2867,,,2.129,0.558,0,0,0,0,,,6.16627,1.7005,,,2332.02,1536.2,,6.259,,0.003,0.9819,0.0,0.4421,,-72.58,-74.94,,,9.35687,1.70934,3.5,8.72E-4,4.86E-4,,,,184.2,138.7,,,1.21,,,0.52,,C,0,1,6377706437011833856,6377706437011834362,0,1,6377706437011833856,6377706437011834362,6377706437011834362,N,0.0,1.918272,140.1253933736312,20.0491800015078,0.001,0.001,90.0,637348343290808320,140.12539380671,0.0388,20.04916371935,0.0296,-0.0197,0.0491,0.094,0.068,-3.782,0.047,false,21693.6,6.78809,14.847538,9183.48,19.5559,15.44387,17797.8,30.862,14.136005,1.307864,,,0,4867.0,,,,,2.054562,140.125419,20.049167,0.0,0.0,90.0,1237667430093553704,1,+,6,J092030.10+200257.0,*,202381275303984,2005.0471,3,17.889,0.012,15.726,0.004,14.788,0.005,15.242,0.003,14.312,0.005,,,,,,,4.5,2.3,2.5,2.3,0,,,,2.050413
J092248.46+041842.7,140.701939,4.311878,15.52,14.95,14.75,,,,,,,,,,,,,Lamost_DR2,140.702213,4.312046,GALEX J092248.5+041843,6377847129403032925,6377847129401982976,AIS,140.867345,4.506313,198.05,198.05,228.0023,35.3623,50197,1569,49,0.254651,true,1,0.055,0,0,,,21.3263,0.2269,,,1.2463,0.2269,,,1.2435,0.2,,,1.2157,0.2967,0,0,0,0,,,10.702,2.23603,,,2316.53,1456.92,,5.819,,0.002,0.9826,0.0,0.2153,,2.9,4.55,,,8.68557,1.98764,3.94076,6.83E-4,5.36E-4,,,,141.0,162.3,,,0.68,,,0.27,,C,0,1,6377847129403032576,6377847129403032925,0,1,6377847129403032576,6377847129403032925,6377847129403032925,N,0.0,1.154129,140.7019905415153,4.3118922463455,0.001,0.001,90.0,3846041581757440128,140.70192064658,0.0486,4.31188849564,0.0384,1.5364,0.0566,-16.188,0.081,-0.871,0.07,false,18659.1,9.91426,15.011138,8937.47,25.9738,15.473352,13801.8,25.6919,14.412079,1.061274,,,0,5366.91,0.121,0.0653,0.66,0.324,0.971655,140.701983,4.311895,0.001,0.001,90.0,1237658297915605096,2,,6,J092248.47+041842.8,*,35255507619856,2002.1199,3,17.26,0.008,15.61,0.003,14.928,0.003,14.723,0.003,14.645,0.004,,,,,,,-15.4,2.4,-0.1,2.4,0,,,,0.987395
J092514.23+272214.0,141.309306,27.37057,17.48,16.82,16.57,,,,,,,,,,,,,Lamost_DR2,141.30936,27.370449,GALEX J092514.2+272213,6378445295940800845,6378445295939747840,AIS,141.800508,27.181482,292.0,447.0,200.1827,44.5156,50214,2529,79,0.475681,true,1,0.0219,0,0,,,22.8537,0.3522,,,2.7737,0.3522,,,2.6576,0.3125,,,5.1368,5.7043,256,17,0,0,,,2.62123,0.8502,,,3027.48,2388.77,,7.202,,0.003,0.9679,0.0,0.3139,,-68.89,-67.7,,,1.93903,1.78637,3.5,6.06E-4,4.16E-4,,,,377.9,202.3,,,0.87,,,0.43,,C,0,1,6378445295940800512,6378445295940800845,0,1,6378445295940800512,6378445295940800845,6378445295940800845,N,0.0,0.4678,141.3092940982415,27.3707943065926,0.005,0.004,90.0,694505664987855744,141.30932377205,0.1637,27.37043632241,0.1589,0.8842,0.1489,6.12,0.306,-83.145,0.275,false,3331.36,2.84633,16.881813,1496.63,14.0865,17.4136,2629.64,18.1237,16.21218,1.201422,,,0,4892.27,0.064,0.0182,,,1.260831,141.309273,27.370703,0.002,0.002,0.0,1237665129064235147,1,+,6,J092514.22+272214.5,*,68987912704,2004.2908,3,19.364,0.028,17.581,0.005,16.819,0.005,16.547,0.005,16.399,0.009,,,,,,,8.9,2.7,-83.0,2.7,0,,,,0.956742
J092521.11+140433.6,141.337989,14.076024,14.61,13.78,13.53,,,,,,,,,,,,,Lamost_DR2,141.338135,14.075961,GALEX J092521.1+140433,6377741562328122895,6377741562327072768,AIS,141.741256,14.225452,221.0,221.0,217.3564,40.3943,50194,1153,36,0.418499,true,1,0.0314,0,0,,,20.7557,0.1363,,,0.6757,0.1363,,,0.6249,0.1187,,,0.6842,0.1708,0,0,0,0,,,18.1015,2.27174,,,2845.5,1559.39,,6.493,,0.003,0.9813,0.0,0.0383,,65.68,54.76,,,9.88717,5.37778,3.5,7.01E-4,6.75E-4,,,,180.1,193.3,,,0.57,,,0.18,,C,0,1,6377741562328123392,6377741562328122895,0,1,6377741562328123392,6377741562328122895,6377741562328122895,N,0.0,0.557655,141.3379898792574,14.0760064463671,0.001,0.001,90.0,618407567579698688,141.33798556415,0.0313,14.0759733832,0.0318,-0.005,0.0343,-0.972,0.054,-7.679,0.054,false,53846.7,22.0904,13.860467,22857.9,46.8552,14.453797,44202.1,73.0408,13.148312,1.305486,,,0,4956.5,,,,,0.532504,141.337996,14.076012,0.001,0.001,90.0,1237670674401853523,2,,6,J092521.11+140433.6,*,202379127816208,2005.8658,3,17.081,0.009,14.75,0.003,13.753,0.003,13.908,0.006,13.291,0.003,,,,,,,-0.4,2.5,-2.7,2.5,0,,,,0.520194
J092722.87+153010.7,141.845311,15.502987,12.81,11.746,11.222,,,,,,,,,,,,,Lamost_DR2,141.845496,15.503054,GALEX J092722.9+153010,6377741405729588017,6377741405728538624,AIS,141.692899,15.783518,87.0,87.0,215.8783,41.4089,50194,582,18,0.316627,true,1,0.0258,0,0,,,21.0714,0.2873,,,0.9914,0.2873,,,0.9659,0.2653,,,1.166,0.4648,0,0,0,0,,,13.5342,3.58075,,,1568.62,1248.01,,7.123,,0.003,0.9822,0.0,0.1762,,-15.27,-13.71,,,8.6185,4.79327,3.5,6.61E-4,5.45E-4,,,,65.0,76.2,,,0.77,,,0.3,,V,1,3,6377741405729588224,6377741405729588017+6377741405662479186+6377741405628924632,1,3,6377741405729588224,6377741405729588017+6377741405662479186+6377741405628924632,6377741405729588017+6377741405662479186+6377741405628924632,N,0.0,0.686688,141.8453051382633,15.5029953016287,0.001,0.001,0.0,618672721680928000,141.84530467746,0.0415,15.50296716704,0.0388,0.0211,0.0453,-0.103,0.068,-6.534,0.069,false,424494.0,1042.8,11.618687,157216.0,1654.87,12.360148,385356.0,3201.2,10.797265,1.562883,,,0,4355.33,0.694,0.3273,,,0.695006,141.845303,15.502975,0.07,0.067,0.0,1237670965923217511,1,,6,J092722.87+153010.7,*,483854104530960,2005.9315,3,17.125,0.013,13.238,0.001,11.59,0.001,11.264,0.001,13.546,0.014,,,,,,,-2.8,2.3,-3.9,2.3,0,,,,0.72742
J092733.96+022049.7,141.891507,2.347149,14.98,14.28,14.08,,,,,,,,,,,,,Lamost_DR2,141.891515,2.347273,GALEX J092733.9+022050,6382702587783676018,6382702587782627328,AIS,141.918687,2.86493,204.05,204.05,230.8173,35.3578,50335,2017,63,0.518368,true,1,0.0701,0,0,,,19.6288,0.0807,,,-0.4512,0.0807,,,-0.3368,0.079,,,-0.4664,0.0857,0,273,0,0,,,51.1087,3.79849,,,2026.49,668.68,,5.373,,0.002,0.9836,0.0,0.1574,,35.63,39.94,,,12.2344,115.413,3.5,9.26E-4,7.81E-4,,,,148.1,146.0,,,0.54,,,0.14,,C,0,1,6382702587783675904,6382702587783676018,0,1,6382702587783675904,6382702587783676018,6382702587783676018,N,0.0,0.446672,141.8915002317533,2.3471570323484,0.001,0.001,90.0,3844712512717691520,141.89153675111,0.0274,2.34714784966,0.0308,0.1992,0.0347,8.475,0.056,-2.133,0.055,false,33932.1,10.1893,14.361837,15385.6,40.2445,14.883602,26251.1,59.3212,13.714052,1.16955,,,0,4932.08,,,,,0.42085,141.891477,2.347142,0.001,0.001,90.0,1237651754530504800,1,+,6,J092733.95+022049.7,*,68988043776,2000.3428,3,16.94,0.008,15.081,0.003,14.292,0.003,14.054,0.004,13.907,0.004,,,,,,,11.2,2.5,-5.1,2.5,0,,,,0.489729
J092826.94+105718.4,142.112275,10.955122,17.62,17.19,17.04,,,,,,,,,,,,,Lamost_DR2,142.112038,10.954961,GALEX J092826.8+105717,6377741599909087114,6377741599908036608,AIS,141.848221,11.057696,191.05,191.05,221.4696,39.7564,50194,2273,71,0.278598,true,1,0.0322,0,0,,,20.7743,0.1576,,,0.6943,0.1576,,,0.7704,0.144,,,0.7934,0.2009,0,0,0,0,,,17.7947,2.58194,,,1207.98,1668.33,,6.771,,0.003,0.9819,0.0,0.1853,,-77.47,-81.78,,,11.1748,2.29564,3.5,8.61E-4,7.01E-4,,,,153.9,178.9,,,0.67,,,0.27,,C,0,1,6377741599909087232,6377741599909087114,0,1,6377741599909087232,6377741599909087114,6377741599909087114,N,0.0,1.018664,142.1122312557866,10.9550663434775,0.004,0.003,90.0,592789771286517888,142.11219273806,0.1379,10.95503426382,0.1118,0.199,0.1643,-8.783,0.242,-7.451,0.219,false,2398.64,2.96631,17.238453,1264.76,13.3441,17.596365,1681.15,11.8809,16.697905,0.89846,,,0,,,,,,0.78126,142.112247,10.95505,0.002,0.002,90.0,1237664131546742892,1,+,6,J092826.93+105718.1,*,35255507619856,2003.982,3,18.729,0.017,17.684,0.005,17.191,0.005,17.014,0.005,16.938,0.011,3.8E-4,1.0E-5,0,,,,-9.2,2.8,-7.3,2.8,3736974023456825344,STAR,STAR,F9,0.807196
J092934.12+323812.9,142.392179,32.636924,13.98,13.64,13.51,,,,,,,,,,,,,Lamost_DR2,142.39235,32.636865,GALEX J092934.1+323812,6378445250843641103,6378445250842591232,AIS,141.880632,32.924753,128.0,286.0,192.9963,46.3001,50214,1185,37,0.517661,true,1,0.0162,0,0,,,16.7512,0.0148,,,-3.3288,0.0148,,,-3.1992,0.0159,,,-3.3272,0.0149,0,1,0,0,,,723.625,9.87941,,,894.25,1241.39,,3.622,,0.002,0.9955,0.0,0.0804,,-46.15,-32.25,,,15.132,1.40797,3.5,0.001096,0.001008,,,,246.7,131.9,,,0.47,,,0.03,,C,1,2,6378445250843640832,6378445250843641103+6378445249769900539,1,2,6378445250843640832,6378445250843641103+6378445249769900539,6378445250843641103+6378445249769900539,N,0.0,0.561055,142.3921681608058,32.6369471661835,0.001,0.001,90.0,701090433968448896,142.39231990944,0.0288,32.63658968331,0.0216,1.7501,0.0394,29.68,0.048,-83.028,0.038,false,65747.9,16.3415,13.643661,36671.3,56.8936,13.940572,43013.4,47.7108,13.177912,0.76266,,,0,5760.88,0.0295,0.021,0.92,0.849,0.625607,142.392188,32.636839,0.063,0.063,0.0,1237664869750210590,2,,6,J092934.12+323812.6,*,202381275303952,2004.2113,3,15.167,0.005,14.269,0.004,13.746,0.004,17.316,0.021,13.636,0.005,,,,,,,30.1,2.6,-84.1,2.6,0,,,,0.500043
J093002.52+265446.0,142.510501,26.912802,17.3,16.6,16.37,,,,,,,,,,,,,Lamost_DR2,142.511241,26.913102,GALEX J093002.6+265447,6378445294867057218,6378445294866006016,AIS,142.895476,26.876852,202.0,202.0,201.1354,45.4638,50214,2497,78,0.344587,true,1,0.022,0,0,,,22.6663,0.4727,,,2.5863,0.4727,,,2.7454,0.563,,,3.1752,1.4617,0,0,0,0,,,3.11516,1.35586,,,2776.96,2009.53,,6.912,,0.003,0.8788,0.0,0.4772,,-81.56,-82.16,,,0.0,34.247,3.5,6.67E-4,3.48E-4,,,,158.7,152.0,,,1.79,,,0.71,,C,0,1,6378445294867057664,6378445294867057218,0,1,6378445294867057664,6378445294867057218,6378445294867057218,N,0.0,2.608271,142.5105077960459,26.9127989367966,0.003,0.002,90.0,694280574340816000,142.51050938857,0.0983,26.91278511684,0.0913,0.0499,0.1228,0.33,0.182,-3.21,0.152,false,4063.06,3.69595,16.666233,1842.95,23.2522,17.187603,3160.74,8.39165,16.01245,1.175154,,,0,4926.54,,,,,2.594235,142.510503,26.912801,0.002,0.002,90.0,1237665127990886506,1,+,6,J093002.52+265446.0,*,68988043776,2004.2908,3,19.313,0.027,17.406,0.005,16.605,0.004,16.344,0.005,16.186,0.008,,,,,,,4.2,2.5,-0.9,2.5,0,,,,2.603684
J093041.07+290158.7,142.67116,29.032993,14.75,14.27,14.07,,,,,,,,,,,,,Lamost_DR2,142.671182,29.033089,GALEX J093041.0+290159,6378445279834672785,6378445279833620480,AIS,143.004744,28.757621,195.05,195.05,198.1951,46.015,50214,2049,64,0.401455,true,1,0.0187,0,0,,,18.963,0.0547,,,-1.117,0.0547,,,-1.0135,0.0562,,,-1.1447,0.0559,256,0,0,0,,,94.3589,4.7529,,,2653.1,2597.66,,3.941,,0.002,0.9904,0.0,0.1434,,21.29,27.07,,,0.0,73.6617,3.5,9.1E-4,7.8E-4,,,,161.2,149.5,,,0.48,,,0.07,,C,0,1,6378445279834673152,6378445279834672785,0,1,6378445279834673152,6378445279834672785,6378445279834672785,N,0.0,0.351635,142.6712003931276,29.0330167160369,0.001,0.001,90.0,696220731328715648,142.67117770316,0.0318,29.03295939114,0.0285,0.0838,0.0391,-4.608,0.058,-13.314,0.048,false,36425.5,13.0232,14.284852,18337.1,25.8288,14.69306,26198.8,34.0981,13.716217,0.976843,,,0,5344.33,1.1217,0.6077,,,0.266585,142.671197,29.032989,0.001,0.0,0.0,1237664878339358740,1,+,6,J093041.08+290158.7,*,35255507620368,2004.2117,3,16.201,0.006,14.799,0.004,14.242,0.004,14.056,0.004,13.976,0.004,,,,,,,-6.9,2.4,-11.5,2.4,0,,,,0.362542
J093120.42+262039.2,142.835095,26.344246,17.47,16.87,16.66,,,,,,,,,,,,,Lamost_DR2,142.834798,26.34374,GALEX J093120.3+262037,6378445294867054732,6378445294866006016,AIS,142.895476,26.876852,202.0,202.0,202.0187,45.6224,50214,2497,78,0.535865,true,1,0.0221,0,0,,,22.4931,0.3877,,,2.4131,0.3877,,,2.5848,0.5064,,,2.3504,0.7523,0,1,0,0,,,3.65386,1.30446,,,2085.34,641.72,,5.961,,0.002,0.7422,0.0,0.2462,,-20.93,-24.12,,,0.0,2.97875,3.5,4.8E-4,3.62E-4,,,,147.4,118.2,,,1.58,,,0.6,,C,0,1,6378445294867054592,6378445294867054732,0,1,6378445294867054592,6378445294867054732,6378445294867054732,N,0.0,2.058811,142.8351084421436,26.3442349699276,0.003,0.003,90.0,646105914751324928,142.83510398724,0.0918,26.34422046685,0.1,-0.2534,0.1375,-0.927,0.179,-3.368,0.167,false,3145.56,3.07311,16.944122,1458.93,15.0867,17.441301,2377.17,13.452,16.32177,1.119532,,,0,4997.33,,,,,2.044062,142.835099,26.344236,0.002,0.002,0.0,1237665096852832429,2,,6,J093120.42+262039.2,*,35253360132112,2004.2881,3,19.38,0.027,17.595,0.005,16.857,0.005,16.671,0.005,16.525,0.009,,,,,,,0.8,2.5,-1.2,2.5,0,,,,2.031103
J093138.21+543941.6,142.909221,54.66158,13.02,12.45,12.24,,,,,,,,,,,,,Lamost_DR2,142.909303,54.661687,GALEX J093138.2+543942,6373625038038370474,6373625038037319680,AIS,142.303262,54.744168,112.0,221.0,161.448,44.6845,50077,2561,80,0.359762,true,1,0.0219,0,1,,,18.7872,0.0453,,,-1.2928,0.0453,,,-1.2547,0.0454,,,-1.2986,0.047,0,0,0,0,,,110.952,4.62848,,,1064.73,1738.9,,3.251,,0.001,0.9859,0.0,0.0388,,79.15,81.53,,,11.2146,5.29844,3.5,7.95E-4,7.65E-4,,,,188.1,110.2,,,0.48,,,0.05,,C,0,1,6373625038038370304,6373625038038370474,0,1,6373625038038370304,6373625038038370474,6373625038038370474,N,0.0,0.421374,142.9092196055915,54.6615962641034,0.001,0.001,90.0,1024579983358387072,142.90927260412,0.0235,54.66160696323,0.0216,1.4761,0.0329,7.12,0.05,2.485,0.049,false,210212.0,27.8592,12.38172,100665.0,99.5375,12.844188,155135.0,198.598,11.785147,1.059041,-3.23,1.4,12,5077.99,,,2.63,4.14,0.369937,142.90925,54.661595,0.083,0.083,90.0,1237654381979566135,1,,6,J093138.22+543941.7,*,483856252014608,2001.0712,3,15.534,0.006,13.376,0.002,12.457,0.001,12.226,0.001,13.379,0.007,,,,,,,8.3,2.7,3.1,2.7,0,,,,0.348162
